state	city	Alcohol Abuse Total Death of that State	State% of High School Diploma	State% of Bachelor's Degree	State% of Advanced Degree
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	O’ahu	526.0	92.93	35.3	13.1
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	O'ahu	526.0	92.93	35.3	13.1
Hawaii	Pearl City	526.0	92.93	35.3	13.1
Hawaii	Pearl City	526.0	92.93	35.3	13.1
Hawaii	Pearl City	526.0	92.93	35.3	13.1
Hawaii	Pearl City	526.0	92.93	35.3	13.1
Hawaii	Pearl City	526.0	92.93	35.3	13.1
Hawaii	Pearl Harbor	526.0	92.93	35.3	13.1
Hawaii	Pearl Harbor	526.0	92.93	35.3	13.1
Hawaii	Schofield Barracks	526.0	92.93	35.3	13.1
Hawaii	Schofield Barracks	526.0	92.93	35.3	13.1
Hawaii	Schofield Barracks	526.0	92.93	35.3	13.1
Hawaii	Wahiawa	526.0	92.93	35.3	13.1
Hawaii	Wahiawa	526.0	92.93	35.3	13.1
Hawaii	Waihee	526.0	92.93	35.3	13.1
Hawaii	Waikiki	526.0	92.93	35.3	13.1
Hawaii	Waipio	526.0	92.93	35.3	13.1
Hawaii	Wheeler	526.0	92.93	35.3	13.1
Utah	American fork	903.0	93.17	36.81	12.69
Utah	Bear River City	903.0	93.17	36.81	12.69
Utah	Beaver Dam	903.0	93.17	36.81	12.69
Utah	Benjamin	903.0	93.17	36.81	12.69
Utah	Benjamin	903.0	93.17	36.81	12.69
Utah	Bountiful	903.0	93.17	36.81	12.69
Utah	Bountiful	903.0	93.17	36.81	12.69
Utah	Box Elder	903.0	93.17	36.81	12.69
Utah	Brigham City	903.0	93.17	36.81	12.69
Utah	Brigham City	903.0	93.17	36.81	12.69
Utah	Brigham	903.0	93.17	36.81	12.69
Utah	Brighton	903.0	93.17	36.81	12.69
Utah	Byron	903.0	93.17	36.81	12.69
Utah	Capitol Hill	903.0	93.17	36.81	12.69
Utah	Castle Dale	903.0	93.17	36.81	12.69
Utah	Cedar City	903.0	93.17	36.81	12.69
Utah	Cedar City	903.0	93.17	36.81	12.69
Utah	Cedar City	903.0	93.17	36.81	12.69
Utah	Cedar City	903.0	93.17	36.81	12.69
Utah	Cedar City	903.0	93.17	36.81	12.69
Utah	Clarkston	903.0	93.17	36.81	12.69
Utah	Clearfield	903.0	93.17	36.81	12.69
Utah	Clearfield	903.0	93.17	36.81	12.69
Utah	Clearfield	903.0	93.17	36.81	12.69
Utah	Clearfield	903.0	93.17	36.81	12.69
Utah	Clearfield	903.0	93.17	36.81	12.69
Utah	Clearfield	903.0	93.17	36.81	12.69
Utah	Clearfield	903.0	93.17	36.81	12.69
Utah	Dugway	903.0	93.17	36.81	12.69
Utah	Dugway	903.0	93.17	36.81	12.69
Utah	Echo	903.0	93.17	36.81	12.69
Utah	Grafton	903.0	93.17	36.81	12.69
Utah	Helper	903.0	93.17	36.81	12.69
Utah	Herriman	903.0	93.17	36.81	12.69
Utah	Highland	903.0	93.17	36.81	12.69
Utah	Highland	903.0	93.17	36.81	12.69
Utah	Highland	903.0	93.17	36.81	12.69
Utah	Hill AFB	903.0	93.17	36.81	12.69
Utah	Honeyville	903.0	93.17	36.81	12.69
Utah	Kaysville	903.0	93.17	36.81	12.69
Utah	Kaysville	903.0	93.17	36.81	12.69
Utah	Kearns	903.0	93.17	36.81	12.69
Utah	Layton	903.0	93.17	36.81	12.69
Utah	Layton	903.0	93.17	36.81	12.69
Utah	Layton	903.0	93.17	36.81	12.69
Utah	Lehi	903.0	93.17	36.81	12.69
Utah	Lehi	903.0	93.17	36.81	12.69
Utah	Lehi	903.0	93.17	36.81	12.69
Utah	Lindon	903.0	93.17	36.81	12.69
Utah	Logan	903.0	93.17	36.81	12.69
Utah	Logan	903.0	93.17	36.81	12.69
Utah	Logan	903.0	93.17	36.81	12.69
Utah	Logan	903.0	93.17	36.81	12.69
Utah	Magna	903.0	93.17	36.81	12.69
Utah	Magna	903.0	93.17	36.81	12.69
Utah	Midvale	903.0	93.17	36.81	12.69
Utah	Neola	903.0	93.17	36.81	12.69
Utah	North Salt Lake	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Ogden Canyon	903.0	93.17	36.81	12.69
Utah	Orem	903.0	93.17	36.81	12.69
Utah	Orem	903.0	93.17	36.81	12.69
Utah	Park City	903.0	93.17	36.81	12.69
Utah	Park City	903.0	93.17	36.81	12.69
Utah	Park City	903.0	93.17	36.81	12.69
Utah	Pleasant Grove	903.0	93.17	36.81	12.69
Utah	Pleasant Grove	903.0	93.17	36.81	12.69
Utah	Pleasent grove	903.0	93.17	36.81	12.69
Utah	Pleasant Grove	903.0	93.17	36.81	12.69
Utah	Provo	903.0	93.17	36.81	12.69
Utah	Provo	903.0	93.17	36.81	12.69
Utah	Provo	903.0	93.17	36.81	12.69
Utah	Ogden	903.0	93.17	36.81	12.69
Utah	Riverdale	903.0	93.17	36.81	12.69
Utah	Riverton	903.0	93.17	36.81	12.69
Utah	Roy	903.0	93.17	36.81	12.69
Utah	Roy	903.0	93.17	36.81	12.69
Utah	Roy	903.0	93.17	36.81	12.69
Utah	Salina	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Salt Lake City	903.0	93.17	36.81	12.69
Utah	Santaquin	903.0	93.17	36.81	12.69
Utah	Santaquin	903.0	93.17	36.81	12.69
Utah	Silver Reef	903.0	93.17	36.81	12.69
Utah	Smithfield	903.0	93.17	36.81	12.69
Utah	Spanish Fork	903.0	93.17	36.81	12.69
Utah	Spanish Fork	903.0	93.17	36.81	12.69
Utah	Springville	903.0	93.17	36.81	12.69
Utah	Springville	903.0	93.17	36.81	12.69
Utah	Springville	903.0	93.17	36.81	12.69
Utah	St. George	903.0	93.17	36.81	12.69
Utah	Syracuse	903.0	93.17	36.81	12.69
Utah	Taylorsville	903.0	93.17	36.81	12.69
Utah	Tooele	903.0	93.17	36.81	12.69
Utah	Tooele	903.0	93.17	36.81	12.69
Utah	Tooele	903.0	93.17	36.81	12.69
Utah	Tooele	903.0	93.17	36.81	12.69
Utah	Washatch	903.0	93.17	36.81	12.69
Utah	Washington Terrace	903.0	93.17	36.81	12.69
Utah	West Valley	903.0	93.17	36.81	12.69
Nebraska	Alliance	720.0	92.16	34.45	12.28
Nebraska	Alexandria	720.0	92.16	34.45	12.28
Nebraska	Beemer	720.0	92.16	34.45	12.28
Nebraska	Bellevue	720.0	92.16	34.45	12.28
Nebraska	Bellevue	720.0	92.16	34.45	12.28
Nebraska	Bellevue	720.0	92.16	34.45	12.28
Nebraska	Bellevue	720.0	92.16	34.45	12.28
Nebraska	Bellevue	720.0	92.16	34.45	12.28
Nebraska	Bellevue	720.0	92.16	34.45	12.28
Nebraska	Bellwood	720.0	92.16	34.45	12.28
Nebraska	Blair	720.0	92.16	34.45	12.28
Nebraska	Blair	720.0	92.16	34.45	12.28
Nebraska	Blair	720.0	92.16	34.45	12.28
Nebraska	Blair	720.0	92.16	34.45	12.28
Nebraska	Brownville	720.0	92.16	34.45	12.28
Nebraska	Cedar Bluffs	720.0	92.16	34.45	12.28
Nebraska	Chadron	720.0	92.16	34.45	12.28
Nebraska	Clatonia	720.0	92.16	34.45	12.28
Nebraska	Columbus	720.0	92.16	34.45	12.28
Nebraska	Columbus	720.0	92.16	34.45	12.28
Nebraska	Columbus	720.0	92.16	34.45	12.28
Nebraska	Columbus	720.0	92.16	34.45	12.28
Nebraska	Columbus	720.0	92.16	34.45	12.28
Nebraska	Columbus	720.0	92.16	34.45	12.28
Nebraska	Columbus	720.0	92.16	34.45	12.28
Nebraska	Crete	720.0	92.16	34.45	12.28
Nebraska	Crofton	720.0	92.16	34.45	12.28
Nebraska	Curtis	720.0	92.16	34.45	12.28
Nebraska	Darr	720.0	92.16	34.45	12.28
Nebraska	Dorchester	720.0	92.16	34.45	12.28
Nebraska	Dorchester	720.0	92.16	34.45	12.28
Nebraska	Fairbury	720.0	92.16	34.45	12.28
Nebraska	Fremont	720.0	92.16	34.45	12.28
Nebraska	Fremont	720.0	92.16	34.45	12.28
Nebraska	Fremont	720.0	92.16	34.45	12.28
Nebraska	Garland	720.0	92.16	34.45	12.28
Nebraska	Geneva	720.0	92.16	34.45	12.28
Nebraska	Hastings	720.0	92.16	34.45	12.28
Nebraska	Hastings	720.0	92.16	34.45	12.28
Nebraska	Hay Springs	720.0	92.16	34.45	12.28
Nebraska	Homer	720.0	92.16	34.45	12.28
Nebraska	Kearney	720.0	92.16	34.45	12.28
Nebraska	Kearney	720.0	92.16	34.45	12.28
Nebraska	Kearney	720.0	92.16	34.45	12.28
Nebraska	Kearney	720.0	92.16	34.45	12.28
Nebraska	Krakow (near Genoa)	720.0	92.16	34.45	12.28
Nebraska	Lake Waconda	720.0	92.16	34.45	12.28
Nebraska	Lexington	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Lincoln	720.0	92.16	34.45	12.28
Nebraska	Loup City	720.0	92.16	34.45	12.28
Nebraska	Louisville	720.0	92.16	34.45	12.28
Nebraska	Malcolm	720.0	92.16	34.45	12.28
Nebraska	Maxwell	720.0	92.16	34.45	12.28
Nebraska	Murdock	720.0	92.16	34.45	12.28
Nebraska	Nebraska City	720.0	92.16	34.45	12.28
Nebraska	Nebraska City	720.0	92.16	34.45	12.28
Nebraska	Norfolk	720.0	92.16	34.45	12.28
Nebraska	Norfolk	720.0	92.16	34.45	12.28
Nebraska	North Platte	720.0	92.16	34.45	12.28
Nebraska	North Platte	720.0	92.16	34.45	12.28
Nebraska	North Platte	720.0	92.16	34.45	12.28
Nebraska	North Platte	720.0	92.16	34.45	12.28
Nebraska	Odessa	720.0	92.16	34.45	12.28
Nebraska	Ogallala	720.0	92.16	34.45	12.28
Nebraska	Ogallala	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Omaha	720.0	92.16	34.45	12.28
Nebraska	Palmyra	720.0	92.16	34.45	12.28
Nebraska	Papillion	720.0	92.16	34.45	12.28
Nebraska	Peru	720.0	92.16	34.45	12.28
Nebraska	Pierce	720.0	92.16	34.45	12.28
Nebraska	Plattsmouth	720.0	92.16	34.45	12.28
Nebraska	Platteview	720.0	92.16	34.45	12.28
Nebraska	Santee	720.0	92.16	34.45	12.28
Nebraska	Schuyler	720.0	92.16	34.45	12.28
Nebraska	Schuyler	720.0	92.16	34.45	12.28
Nebraska	Scottsbuff	720.0	92.16	34.45	12.28
Nebraska	Seward	720.0	92.16	34.45	12.28
Nebraska	Seward	720.0	92.16	34.45	12.28
Nebraska	Sidney	720.0	92.16	34.45	12.28
Nebraska	Spring Ranch	720.0	92.16	34.45	12.28
Nebraska	Stanton	720.0	92.16	34.45	12.28
Nebraska	Seward	720.0	92.16	34.45	12.28
Nebraska	Valentine	720.0	92.16	34.45	12.28
Nebraska	Valley	720.0	92.16	34.45	12.28
Nebraska	Waterloo	720.0	92.16	34.45	12.28
Nebraska	Wayne	720.0	92.16	34.45	12.28
Nebraska	Weeping Water	720.0	92.16	34.45	12.28
Nebraska	Weeping Water	720.0	92.16	34.45	12.28
Nebraska	Wilber	720.0	92.16	34.45	12.28
Nebraska	Wilber	720.0	92.16	34.45	12.28
Nebraska	York	720.0	92.16	34.45	12.28
Nebraska	York	720.0	92.16	34.45	12.28
Georgia	Acworth	3953.0	88.97	34.63	13.7
Georgia	Acworth	3953.0	88.97	34.63	13.7
Georgia	Acworth	3953.0	88.97	34.63	13.7
Georgia	Adairsville	3953.0	88.97	34.63	13.7
Georgia	Adairsville	3953.0	88.97	34.63	13.7
Georgia	Adairsville	3953.0	88.97	34.63	13.7
Georgia	Albany	3953.0	88.97	34.63	13.7
Georgia	Albany	3953.0	88.97	34.63	13.7
Georgia	Albany	3953.0	88.97	34.63	13.7
Georgia	Alpharetta	3953.0	88.97	34.63	13.7
Georgia	Alpharetta	3953.0	88.97	34.63	13.7
Georgia	Altamaha Swamp	3953.0	88.97	34.63	13.7
Georgia	Americus	3953.0	88.97	34.63	13.7
Georgia	Americus	3953.0	88.97	34.63	13.7
Georgia	Americus	3953.0	88.97	34.63	13.7
Georgia	Andersonville	3953.0	88.97	34.63	13.7
Georgia	Andersonville	3953.0	88.97	34.63	13.7
Georgia	Andersonville	3953.0	88.97	34.63	13.7
Georgia	Appling County	3953.0	88.97	34.63	13.7
Georgia	Athens	3953.0	88.97	34.63	13.7
Georgia	Athens	3953.0	88.97	34.63	13.7
Georgia	Atlanta	3953.0	88.97	34.63	13.7
Georgia	Atlanta	3953.0	88.97	34.63	13.7
Georgia	Atlanta	3953.0	88.97	34.63	13.7
Georgia	Atlanta	3953.0	88.97	34.63	13.7
Georgia	Atlanta	3953.0	88.97	34.63	13.7
Georgia	Atlanta	3953.0	88.97	34.63	13.7
Georgia	Atlanta	3953.0	88.97	34.63	13.7
Georgia	Atlanta	3953.0	88.97	34.63	13.7
Georgia	Atlanta	3953.0	88.97	34.63	13.7
Georgia	Atlanta/Fulton	3953.0	88.97	34.63	13.7
Georgia	Augusta	3953.0	88.97	34.63	13.7
Georgia	Augusta	3953.0	88.97	34.63	13.7
Georgia	Augusta	3953.0	88.97	34.63	13.7
Georgia	Augusta	3953.0	88.97	34.63	13.7
Georgia	Augusta	3953.0	88.97	34.63	13.7
Georgia	Augusta	3953.0	88.97	34.63	13.7
Georgia	Austell	3953.0	88.97	34.63	13.7
Georgia	Austell	3953.0	88.97	34.63	13.7
Georgia	Austell	3953.0	88.97	34.63	13.7
Georgia	Austell	3953.0	88.97	34.63	13.7
Georgia	Bainbridge	3953.0	88.97	34.63	13.7
Georgia	Barnesville	3953.0	88.97	34.63	13.7
Georgia	Barnesville	3953.0	88.97	34.63	13.7
Georgia	Bartow County	3953.0	88.97	34.63	13.7
Georgia	Blairsville	3953.0	88.97	34.63	13.7
Georgia	Blue Ridge	3953.0	88.97	34.63	13.7
Georgia	Bonaire	3953.0	88.97	34.63	13.7
Georgia	Braselton	3953.0	88.97	34.63	13.7
Georgia	Bremen	3953.0	88.97	34.63	13.7
Georgia	Buford	3953.0	88.97	34.63	13.7
Georgia	Buford	3953.0	88.97	34.63	13.7
Georgia	Buford	3953.0	88.97	34.63	13.7
Georgia	Calhoun	3953.0	88.97	34.63	13.7
Georgia	Carnsville	3953.0	88.97	34.63	13.7
Georgia	Carrollton	3953.0	88.97	34.63	13.7
Georgia	Cartersville	3953.0	88.97	34.63	13.7
Georgia	Cartersville	3953.0	88.97	34.63	13.7
Georgia	Cave Spring	3953.0	88.97	34.63	13.7
Georgia	Cedartown	3953.0	88.97	34.63	13.7
Georgia	Chatsworth	3953.0	88.97	34.63	13.7
Georgia	Cherokee County	3953.0	88.97	34.63	13.7
Georgia	Chickamauga	3953.0	88.97	34.63	13.7
Georgia	Clarkesville	3953.0	88.97	34.63	13.7
Georgia	Cleveland	3953.0	88.97	34.63	13.7
Georgia	Clinch	3953.0	88.97	34.63	13.7
Georgia	Clinch	3953.0	88.97	34.63	13.7
Georgia	Colquitt	3953.0	88.97	34.63	13.7
Georgia	Colquitt	3953.0	88.97	34.63	13.7
Georgia	Columbus	3953.0	88.97	34.63	13.7
Georgia	Columbus	3953.0	88.97	34.63	13.7
Georgia	Columbus	3953.0	88.97	34.63	13.7
Georgia	Columbus	3953.0	88.97	34.63	13.7
Georgia	Columbus	3953.0	88.97	34.63	13.7
Georgia	Columbus	3953.0	88.97	34.63	13.7
Georgia	Columbus	3953.0	88.97	34.63	13.7
Georgia	Cumming	3953.0	88.97	34.63	13.7
Georgia	Cusseta	3953.0	88.97	34.63	13.7
Georgia	Dahlonega	3953.0	88.97	34.63	13.7
Georgia	Dahlonega	3953.0	88.97	34.63	13.7
Georgia	Dahlonega	3953.0	88.97	34.63	13.7
Georgia	Dahlonega	3953.0	88.97	34.63	13.7
Georgia	Dahlonega	3953.0	88.97	34.63	13.7
Georgia	Dahlonega	3953.0	88.97	34.63	13.7
Georgia	Dalton	3953.0	88.97	34.63	13.7
Georgia	Dalton	3953.0	88.97	34.63	13.7
Georgia	Dalton	3953.0	88.97	34.63	13.7
Georgia	Dalton	3953.0	88.97	34.63	13.7
Georgia	Dalton	3953.0	88.97	34.63	13.7
Georgia	Dalton	3953.0	88.97	34.63	13.7
Georgia	Dansville	3953.0	88.97	34.63	13.7
Georgia	Dawson	3953.0	88.97	34.63	13.7
Georgia	Dawsonville	3953.0	88.97	34.63	13.7
Georgia	Dawsonville	3953.0	88.97	34.63	13.7
Georgia	Demorest	3953.0	88.97	34.63	13.7
Georgia	Douglas	3953.0	88.97	34.63	13.7
Georgia	Douglas	3953.0	88.97	34.63	13.7
Georgia	Douglasville	3953.0	88.97	34.63	13.7
Georgia	Duluth	3953.0	88.97	34.63	13.7
Georgia	Dunwoody	3953.0	88.97	34.63	13.7
Georgia	East Dublin	3953.0	88.97	34.63	13.7
Georgia	Eatonton	3953.0	88.97	34.63	13.7
Georgia	Elberton	3953.0	88.97	34.63	13.7
Georgia	Elbert County/Bowman	3953.0	88.97	34.63	13.7
Georgia	Fairburn	3953.0	88.97	34.63	13.7
Georgia	Fayette County	3953.0	88.97	34.63	13.7
Georgia	Fayetteville	3953.0	88.97	34.63	13.7
Georgia	Fayetteville	3953.0	88.97	34.63	13.7
Georgia	Forest Park	3953.0	88.97	34.63	13.7
Georgia	Fort Oglethorpe/ Lafayette	3953.0	88.97	34.63	13.7
Georgia	Fannin County	3953.0	88.97	34.63	13.7
Georgia	Gainesville	3953.0	88.97	34.63	13.7
Georgia	Gainesville	3953.0	88.97	34.63	13.7
Georgia	Gainesville	3953.0	88.97	34.63	13.7
Georgia	Gainesville	3953.0	88.97	34.63	13.7
Georgia	Gainesville	3953.0	88.97	34.63	13.7
Georgia	Gainesville	3953.0	88.97	34.63	13.7
Georgia	Gainesville	3953.0	88.97	34.63	13.7
Georgia	Gilmer County	3953.0	88.97	34.63	13.7
Georgia	Glynn	3953.0	88.97	34.63	13.7
Georgia	Grantville	3953.0	88.97	34.63	13.7
Georgia	Greensboro	3953.0	88.97	34.63	13.7
Georgia	Griffin	3953.0	88.97	34.63	13.7
Georgia	Griffin	3953.0	88.97	34.63	13.7
Georgia	Griffin	3953.0	88.97	34.63	13.7
Georgia	Gwinnett	3953.0	88.97	34.63	13.7
Georgia	Gwinnett	3953.0	88.97	34.63	13.7
Georgia	Hawkinsville	3953.0	88.97	34.63	13.7
Georgia	Hawkinsville	3953.0	88.97	34.63	13.7
Georgia	Hawkinsville	3953.0	88.97	34.63	13.7
Georgia	Hawkinsville	3953.0	88.97	34.63	13.7
Georgia	Hawkinsville	3953.0	88.97	34.63	13.7
Georgia	Heard County	3953.0	88.97	34.63	13.7
Georgia	Jackson	3953.0	88.97	34.63	13.7
Georgia	Jackson	3953.0	88.97	34.63	13.7
Georgia	Jenkins County	3953.0	88.97	34.63	13.7
Georgia	Jonesboro	3953.0	88.97	34.63	13.7
Georgia	Jonesboro	3953.0	88.97	34.63	13.7
Georgia	Kennesaw	3953.0	88.97	34.63	13.7
Georgia	Kennesaw	3953.0	88.97	34.63	13.7
Georgia	Kennesaw	3953.0	88.97	34.63	13.7
Georgia	Kennesaw	3953.0	88.97	34.63	13.7
Georgia	Kennesaw	3953.0	88.97	34.63	13.7
Georgia	Kennesaw State University	3953.0	88.97	34.63	13.7
Georgia	Kahilli Park	3953.0	88.97	34.63	13.7
Georgia	Kingston	3953.0	88.97	34.63	13.7
Georgia	Lakeland	3953.0	88.97	34.63	13.7
Georgia	Lavonia	3953.0	88.97	34.63	13.7
Georgia	Lawrenceville	3953.0	88.97	34.63	13.7
Georgia	Leefield	3953.0	88.97	34.63	13.7
Georgia	Lithonia	3953.0	88.97	34.63	13.7
Georgia	Lookout Mountain	3953.0	88.97	34.63	13.7
Georgia	Lovejoy	3953.0	88.97	34.63	13.7
Georgia	Lula	3953.0	88.97	34.63	13.7
Georgia	Lula	3953.0	88.97	34.63	13.7
Georgia	Lyons	3953.0	88.97	34.63	13.7
Georgia	Mabelton	3953.0	88.97	34.63	13.7
Georgia	Mableton	3953.0	88.97	34.63	13.7
Georgia	Macon	3953.0	88.97	34.63	13.7
Georgia	Macon	3953.0	88.97	34.63	13.7
Georgia	Macon County	3953.0	88.97	34.63	13.7
Georgia	Madison	3953.0	88.97	34.63	13.7
Georgia	Madison	3953.0	88.97	34.63	13.7
Georgia	Marietta	3953.0	88.97	34.63	13.7
Georgia	Marietta	3953.0	88.97	34.63	13.7
Georgia	Marietta	3953.0	88.97	34.63	13.7
Georgia	Marietta	3953.0	88.97	34.63	13.7
Georgia	Marietta	3953.0	88.97	34.63	13.7
Georgia	Marietta	3953.0	88.97	34.63	13.7
Georgia	Marietta	3953.0	88.97	34.63	13.7
Georgia	McDonough	3953.0	88.97	34.63	13.7
Georgia	McDonough	3953.0	88.97	34.63	13.7
Georgia	Merewether	3953.0	88.97	34.63	13.7
Georgia	Midville	3953.0	88.97	34.63	13.7
Georgia	Milledgeville	3953.0	88.97	34.63	13.7
Georgia	Milledgeville	3953.0	88.97	34.63	13.7
Georgia	Milledgeville	3953.0	88.97	34.63	13.7
Georgia	Mineral Bluff	3953.0	88.97	34.63	13.7
Georgia	Monticello	3953.0	88.97	34.63	13.7
Georgia	Montezuma	3953.0	88.97	34.63	13.7
Georgia	New Hope	3953.0	88.97	34.63	13.7
Georgia	Newnan	3953.0	88.97	34.63	13.7
Georgia	Newnan	3953.0	88.97	34.63	13.7
Georgia	Newnan	3953.0	88.97	34.63	13.7
Georgia	Newnan	3953.0	88.97	34.63	13.7
Georgia	Newnan	3953.0	88.97	34.63	13.7
Georgia	Newnan	3953.0	88.97	34.63	13.7
Georgia	Norcross	3953.0	88.97	34.63	13.7
Georgia	Paulding County	3953.0	88.97	34.63	13.7
Georgia	Peachtree Industrial	3953.0	88.97	34.63	13.7
Georgia	Pearson	3953.0	88.97	34.63	13.7
Georgia	Pickens County	3953.0	88.97	34.63	13.7
Georgia	Rabun County	3953.0	88.97	34.63	13.7
Georgia	Ringgold	3953.0	88.97	34.63	13.7
Georgia	Ringgold	3953.0	88.97	34.63	13.7
Georgia	Robins Air Force Base	3953.0	88.97	34.63	13.7
Georgia	Rome	3953.0	88.97	34.63	13.7
Georgia	Rome	3953.0	88.97	34.63	13.7
Georgia	Rome	3953.0	88.97	34.63	13.7
Georgia	Rome	3953.0	88.97	34.63	13.7
Georgia	Roswell	3953.0	88.97	34.63	13.7
Georgia	Roswell	3953.0	88.97	34.63	13.7
Georgia	Roswell	3953.0	88.97	34.63	13.7
Georgia	Roswell	3953.0	88.97	34.63	13.7
Georgia	Roswell	3953.0	88.97	34.63	13.7
Georgia	Sale City	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Cynthiana	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Savannah	3953.0	88.97	34.63	13.7
Georgia	Scott	3953.0	88.97	34.63	13.7
Georgia	Scott	3953.0	88.97	34.63	13.7
Georgia	Screven	3953.0	88.97	34.63	13.7
Georgia	St. Mary's	3953.0	88.97	34.63	13.7
Georgia	St. Simon's Island	3953.0	88.97	34.63	13.7
Georgia	St. Simon's Island	3953.0	88.97	34.63	13.7
Georgia	St. Simon's Island	3953.0	88.97	34.63	13.7
Georgia	St. Simon's Island	3953.0	88.97	34.63	13.7
Georgia	Statesboro	3953.0	88.97	34.63	13.7
Georgia	Stillmore	3953.0	88.97	34.63	13.7
Georgia	Stockbridge	3953.0	88.97	34.63	13.7
Georgia	Stockbridge	3953.0	88.97	34.63	13.7
